id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower
i-QHw9tpuyeNQY1v3ePXB6k7,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,lingen. Behovet härav förstärks mot bakgrunden av rådande bristförhållanden på arbetskraftsområdet.,135.35031847133757,98.63701578192251,513.8004246284501,142.75466284074605
i-AkZP26uKcCbgoMa1UQ3qHV,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,"Om reformarbetet däremot i alltför obetydlig utsträckning tar fasta på de ändrade förutsättningar och förhållanden som kan tänkas råda på något längre sikt, finns risk för att reforminsatserna förr eller senare visar sig vara antingen otillräckliga eller i sämsta fall helt felaktiga. Till yttermera visso kanske den samhällsekonomiska situationen i ett dylikt läge omöjliggör en effektiv uppföljning eller modifiering av respektive reformer. Detta kan i sin tur ge upphov till antingen drastiska åtgärder från statsmakternas sida, som gör att den ursprungliga reformverksamhetens syfte förfelas, eller också en »låt-gå-politik», som endast i teorien mäktar genomdriva reformkraven.",132.6963906581741,146.34146341463415,513.2696390658175,428.2639885222382
i-PZ7fNSwQXzQJkPdQAZ8n2,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,För att undvika missförstånd bör framhållas att jag med det sagda givetvis inte vill göra gällande att det skulle vara möjligt att precisera framtida förhållanden på olika områden. Däremot vill jag understryka vikten av att insatserna intensifieras då det gäller att förbättra och förstärka möjligheterna till vederhäftiga antaganden rörande den framtida utvecklingen i syfte att i möjligaste mån undvika ovan skisserade situationer. Det s. k. rullande reformarbetet kan därvid bedrivas med större fasthet och säkerhet.,132.1656050955414,431.8507890961262,511.1464968152867,648.8522238163557
i-5kVYbtwPLmh9Z4PPp7wp6q,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,"Till icke oväsentlig del beror möjligheterna till utbildningspolitiska insatser på resultatet av politiska bedömningar beträffande den offentliga sektorns storlek i förhållande till den privata. Tillåtes den offentliga sektorn att växa, så erhåller visserligen under förutsättning av oförändrade relationstal även utbildningsväsendet ökade resurser. Härvid gjorda övervägningar måste emellertid ytterst underordnas den totala produktionsutvecklingen. Det må här endast erinras om att goda expansionsmöjligheter för det privata näringslivet i en tid av tilltagande internationell konkurrens på de flesta om-",130.04246284501062,654.2324246771879,510.0849256900213,905.3084648493543
i-4a5F2gFzq3scLk1qRXJPps,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,råden utgör en grundförutsättning för välståndsutvecklingen i vårt land. Härigenom begränsas i praktiken de beslutande parternas handlingsfrihet i vad gäller åtgärder som berör den offentliga sektorns tillväxt i relativt hänseende.,543.5244161358811,100.07173601147775,922.5053078556264,205.16499282639884
i-78rncYEFrvF5yVuhsRM8aR,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,"Graden och arten av utbildningspolitiska åtaganden beror även på i vilken utsträckning regering och riksdag är beredda att ge utbildningsväsendet prioritet. Det är i så måtto teoretiskt tänkbart att inom den offentliga sektorns ram omfördela resurserna till förmån för utbildningssektorn i dess helhet eller delar därav. Åtskilliga offentliga områden — sjukvården, polisväsendet m. m. — har emellertid för närvarande ett kraftigt expansionsbehov. Detta kan eventuellt medföra att ett prioriteringsresonemang blir av föga praktisk betydelse. I synnerhet på den personella sidan skulle under sådana förhållanden långtidsbudgetens beräkningar kunna mer eller mindre sägas beteckna maximiramar inom vilka departementschefens förslag om åtaganden måste begränsas.",540.8704883227176,211.26255380200863,921.9745222929936,541.6068866571019
i-B2R5rVSjJhN7JycmyfXgUa,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,Det är ovisst i vilken utsträckning detta bristande expansionsutrymme är ägnat att försvåra eller försena såväl den redan beslutade som den planerade reformverksamheten inom utbildningsväsendet. Det torde inte vara uteslutet att vissa inskränkande åtgärder måste vidtagas för att därigenom kunna vidmakthålla en acceptabel balans på arbetsmarknaden och inom samhällsekonomien i övrigt. Bland annat chefen för finansdepartementet har aktualiserat tanken härpå vid ett par anföranden innevarande år. Ett av dessa innehöll antydningar om att grundskolans genomförande eventuellt skulle uppskjutas några år.,538.2165605095541,544.8350071736011,920.3821656050956,811.3342898134863
i-Ciu4pUHbKFDz4sKzTc25rt,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,0.0,0.0,"I vissa fall kan det emellertid vara svårt att företaga inskränkningar på ett visst område utan att fördenskull mer eller mindre allvarligt störa helheten, dvs. i detta fall hela vårt utbildningssystems struktur och utformning. Jag",538.7473460721869,814.9210903873745,918.2590233545648,908.1779053084649
i-Nrrz2FieWNWWYsWv2MePVD,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,1.0,0.0,16 Nr -11,126.90089145254326,59.07322249734701,247.50917671735712,69.33144676335337
i-E9orpZeUm69kKWCjeS6GAL,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,1.0,0.0,Torsdagen den 2 mars 1967,386.4708966963817,59.42695436858861,646.5652857891977,71.10010611956137
i-6m25kyeSXTcqnbEA9GEtvd,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,1.0,0.0,Svar på fråga ang. arbetet med en långtidsplan för indragning och förflyttning av,127.4252753015207,88.07923593915812,906.6596748820136,100.10611956137248
i-2CFy3BQHzyoa6PKUZhtfHU,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,1.0,0.0,personal inom statens järnvägar,147.35186156266386,104.35090201627166,448.34819087572106,116.02405376724442
i-EBKAUWYDHgkHzgnfVGX67D,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,tid informera personalen om förändringar. För närvarande arbetar man inom SJ med en totalprognos över tillgång och behov av arbetskraft under en 53- å 10-årsperiod. Arbetet härmed beräknas bli klart i år.,125.85212375458835,126.98974177573399,502.884111169376,216.8376370711001
i-Nyxk5kYrAaTj8nKPU4RYji,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,Vidare anförde,147.87624541164132,245.48991864166962,287.8867330886209,255.3944110364344
i-HtvApwmaW8fAGpwEGMhAqX,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,Herr OSKARSON (h):,148.40062926061879,277.3257870534135,357.62978500262193,288.64520693314466
i-WdxCHoqBsjmyodVj4jRFBC,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,Herr talman! Jag ber att till statsrådet Palme få framföra mitt tack för svaret.,127.94965915049816,293.24372125928545,503.4084950183534,334.63035019455253
i-3FermTHuhRXkXFqDWhz4D9,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"Statsrådet säger att det inom SJ pågår årliga utvecklingsoch rationaliseringsprogram för de närmaste åren samt att man strävar efter att i god tid orientera personalen om alla förändringar i läget. Men statsrådet kommer säkerligen väl ihåg min fråga i höstas, där jag påtalade att 23 lokbiträden i Halmstad hade fått 14 dagar på sig att lämna besked om vart de ville flytta — Göteborg, Hälsingborg eller Malmö — eller om de ville omskolas. Det kan jag med bästa vilja i världen inte kalla god tid.",125.32773990561091,340.29006013441807,503.4084950183534,559.6038203042094
i-17oZCVHnm3tSxdjjPsZ7Ck,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"Vad jag — och många med mig — är mycket intresserad av är att få klart redovisat efter vilka planer rationaliseringarna vid SJ sker dels vad gäller personalen, dels med hänsyn till ekonomien. De som blir föremål för dessa rationaliseringar kan fordra att staten-arbetsgivaren i god tid orienterar dem om de indragningar och förflyttningar som kan bli aktuella, och likaså kan de kräva att få en ekonomisk prognos över de vinster som verket kan beräknas göra. Får vederbörande inte dessa besked skapas lätt misstro mot vidtagna åtgärder.",126.90089145254326,563.1411390166254,503.9328788673308,796.9579059073222
i-Gg4c95A9nJWMYkC9tzy3nR,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"De flesta av dem det gäller har tjänstgjort på samma plats kanske 20 eller 25 år och har helt inrättat sig och sin familj — det gäller bostad, arbete, barnens utbildning o. s. v. — för att stanna kvar på denna plats. Därför bör all möjlig hänsyn tas till dessa omständig-",127.4252753015207,800.4952246197382,503.9328788673308,907.6759816059426
i-3AYqdJALi86773ErdLpyTE,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,heter när det är fråga om indragning av tjänster eller förläggning av tjänster till annan ort.,532.2496067121133,126.98974177573399,908.2328264289459,168.73010258224267
i-VFgWUmbkifz2Gg49bdzroE,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"Jag skall be att senare till statsrådet få överlämna en turlista som uppgjorts av personal vid SJ i Halmstad. Den är upprättad på grundval av den tidtabell som gäller från våren 1967. De som gjort upp tabellen är väl bevandrade med de lokala förhållandena och har mångårig erfarenhet av åkandetjänst. Enligt detta förslag skulle vinsten för verket — alltså SJ — bli att man minskade bortovarotiden från hemmastationerna Göteborg, Hälsingborg, Malmö och Halmstad med sammanlagt 26 timmar per dygn. Motsvarande vinst för verket i s. k. kvartstid skulle bli 10 timmar per dygn och tre överliggningar på bortastation skulle sparas. Detta skulle i kronor per år utgöra en aktningsvärd summa, som det finns all anledning att uppmärksamma i de ekonomiska beräkningarna.",531.2008390141584,177.9271312345242,908.7572102779235,508.3126989741775
i-3qALfLm7MDvVjrwJH63CcZ,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"Dessutom vinns fördelar som inte kan värderas i pengar. Man slipper irritation bland personalen och dess familjer — en irritation som eljest skapar otrivsel i arbetet, otrygghet och sämre arbetsförhållanden, med försämrad trafiksäkerhet som följd.",531.7252228631359,514.6798726565264,909.2815941269009,622.2143615139723
i-4bafienANg8ZaPKGu5NQ7m,riksdagen-records\data\1967\prot-1967--ak--011.xml,https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-015.jp2/_view ,16,0.0,0.0,"I det svar som statsrådet lämnade vid höstriksdagen framhölls att bland de personalpolitiska åtgärder som vidtagits i samband med rationaliseringar märks sådana som går ut på att försöka anpassa takten i förflyttning av personal till pensionering och naturlig avgång. Vidare framhölls att uppskov med förflyttning kan ifrågakomma. Mot bakgrund av dessa riktlinjer för rationalisering och förflyttning av personal som statsrådet angav och med hänsyn till den bevisning av de ekonomiska fördelarna för verket som kan företes i detta aktuella fall finns det all anledning att låta de berörda lokbiträdestjänsterna bli kvar i Halmstad, även om administration och ledning av perso-",532.2496067121133,626.8128758401133,909.2815941269009,908.7371772196675
i-PkgMy2jL5EjHFXJzMc4rMD,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Vid omröstning genom uppresning förklarades flertalet av kammarens ledamöter ha röstat för ja-propositionen. Då Bernt Nilsson begärde rösträkning verkställdes votering med omröstningsapparat. Denna omröstning gav följande resultat:,62.754686226568865,56.293149229952206,727.7913610431948,126.39405204460965
i-BuK7pfUXNFjNCz7fjMGsze,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Ja — 159 Nej — 158,376.5281173594132,130.64259160913434,469.4376528117359,161.97557089750399
i-2PF3LWNt7pNFKdvdwVQTDT,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Mom. 71 Utskottets hemställan bifölls.,85.57457212713938,187.46680828465216,346.37326813365934,216.14445034519383
i-PgpjkmbiQY7Y3z9SvgT6hb,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Mom. 72,86.38956805215973,243.75995751460437,166.25916870415648,253.85023898035053
i-VJSuTZjUQFt5yV8NJeVn92,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,"Propositioner gavs på bifall till dels utskottets hemställan, dels reservation S av Anna-Greta Leijon m. fl., och förklarades den förra propositionen vara med övervägande ja besvarad. Sedan Bernt Nilsson begärt votering upplästes och godkändes följande voteringsproposition:",66.82966585167074,261.8162506638343,731.0513447432762,331.3860860329262
i-G12RLSjV7au8khaw9PWeEy,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,"Den som vill att kammaren bifaller arbetsmarknadsutskottets hemställan i betänkande 23 mom. 72 röstar ja,",68.45965770171149,355.2841210833776,731.8663406682967,387.1481678173128
i-JB29SNbcXLywuBuoSGCVDv,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,den det ej vill röstar nej.,68.45965770171149,392.98990971853425,292.5835370823146,406.26659585767396
i-58oDo1EowxREHwNKoa4ouJ,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Vinner nej har kammaren bifallit reservation 5 av Anna-Greta Leijon m. fl.,69.27465362673186,411.5772703133298,732.681336593317,441.31704726500266
i-Fop6Hz1QUobiNZ8XCAXqSG,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Vid omröstning genom uppresning förklarades flertalet av kammarens ledamöter ha röstat för ja-propositionen. Då Bernt Nilsson begärde rösträkning verkställdes votering med omröstningsapparat. Denna omröstning gav följande resultat:,70.08964955175225,467.870419543282,735.126324368378,537.4402549123739
i-AU8oBhDvfkvLNr7W3wK1Aj,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Ja — 159 Nej — 158,381.41809290953546,543.2819968135954,474.3276283618582,574.614976101965
i-3n2vomxsE7Uu3CNx3H2iB2,riksdagen-records\data\197980\prot-197980--153.xml,https://betalab.kb.se/prot-197980--153/prot_197980__153-080.jp2/_view ,81,0.0,0.0,Mom. 73,90.46454767726162,599.5751460435475,170.33414832925837,609.6654275092936
