id,file,page_link,page_number,marginal_text,merged,text
i-HSUo2RQGEL8HF27EnRbHPk,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Israelsson, Per (vpk) 130, 131"
i-356DhzXsAVG8ep7iXZamgF,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Lundkvist, Svante, jordbruksminister 130, 131, 132, 133, 134 Normark, Hagar (s) 120, 121"
i-ADgzdf7hiFWu8GRKDaFZMU,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Peterson, Thage, industriminister 135, 137"
i-CYvSe1mNfLHx5jDsBLNWL8,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Ryttar, Bengt-Ola (s) 119"
i-FqR8pgNSqs9v8wv7GwkduZ,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Söderqvist, Oswald (vpk) 133, 134, 135 Thunborg, Anders, försvarsminister 137, 139, 140 Torwald, Rune (c) 138, 139, 140, 141"
i-4oXVJX2L6wL5omvGviwpLn,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,0.0,0.0,"Troedsson, Ingegerd, förste vice talman (m) 122, 124, 128"
i-SHXah9cDHNXFfvsyjE7TDe,riksdagen-records\data\198384\prot-198384--079.xml,https://betalab.kb.se/prot-198384--79/prot_198384__79-038.jp2/_view ,39,1.0,0.0,1983/84 79-86
i-1369p8gPzKHCkmSiprZfR5,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,"att regeringen skall kunna behandla frågan i samband med arbetet med förslag till budget för 1988/89 måste nämndens rapport föreligga i slutet av mars, eftersom remissbehandlingen sedan tar minst tre månader."
i-BWRqQ66zXdUmBaDteVEmhV,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Anf. 61 LENNART BRUNANDER (c):
i-U1BeGsgSDWHUKjfVczw92y,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,"Herr talman! Tolkningen av det svaret måste bli att något förslag inte kommer att föreligga förrän under hösten. Det är naturligtvis utifrån min utgångspunkt litet sent. Men jag kan samtidigt förstå att industriministern vill remissbehandla förslaget, och om det skall ske kan knappast något förslag komma under vårriksdagen utan det måste då bli i höst."
i-ANT4gCD2tb43AuXFxsJH9,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,"Som jag sagt är det angeläget att förslaget kommer så snabbt som möjligt, eftersom de stödformer som vi har tänkt oss att omvandla till ett utvecklingslån undan för undan trappas ned av den socialdemokratiska regeringen. Det kommer att bli svårigheter om nedtrappningen gått alltför långt innan förslaget kommer, och därför är ett förslag i höst i senaste laget. Men om det bara kommer och är sådant att vi kan tycka det är bra, får vi vara nöjda med det."
i-7syFdtsHEVjrnYuhnhWUNA,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Överläggningen var härmed avslutad.
i-C6Aj4S2z2jN5zfF7V7EGL2,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,15 § Svar på fråga 1986/87:371 om den regionala obalansen
i-AzYBmeRKw75BTE4M3njFaV,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Anf. 62 Industriminister THAGE PETERSON:
i-8AxkahJDrMkWB2N3ztRGkA,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Herr talman! Marianne Andersson har frågat finansminister Kjell-Olof Feldt om vad regeringen avser att göra för att bryta den regionala obalansen vad gäller den privata tjänstesektorns koncentration till storstadsområdena. Frågan har överlämnats till mig för besvarande.
i-9r5cKq5tgzzcNMQZwmsWbz,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,"Statens industriverk har på regeringens uppdrag gjort en kartläggning av tjänstesektorn och också lämnat förslag om åtgärder för att få till stånd en ökad geografisk spridning av tillväxten. Detta material har remissbehandlats. Arbetet med en sammanställning av remissynpunkterna pågår inom industridepartementet. Industriverkets förslag till åtgärder rör en rad olika frågor, varav en del kräver ytterligare beredning. Ställningstaganden och förslag kommer att presenteras efter hand som erforderligt beslutsunderlag kommer fram."
i-q5JcHk8FFN8k7pYxhTMw5,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,På några punkter har regeringen redan vidtagit åtgärder eller i budgetpropositionen redovisat förslag till åtgärder för att sprida expansionen inom de privata tjänstenäringarna ut från storstadsområdena. Jag vill här nämna de åtgärder som vidtogs under hösten 1986 för att via byggregleringen dämpa byggandet av bl. a. kontorsoch industrilokaler i Stockholmsregionen. Jag vill också nämna slopandet av frisläppet av de allmänna investeringsfonderna i storstadsområdena samt förslaget i årets budgetproposition om att ge regeringen möjlighet att i vissa fall lämna offertstöd även utanför stödområdet till företag inom den privata tjänsteoch servicesektorn.
i-UNiBkfcN4vLtCZdiyE5gJ3,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Jag vill i detta sammanhang också understryka betydelsen av de i budgetpropositionen föreslagna satsningarna på att förbättra infrastrukturen i de regionalpolitiskt prioriterade regionerna för att där kunna erbjuda en
i-TndWZuFLA8wuFNDuZPXFpi,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,nn
i-JCMxaTPWhKB6YoENRkEWf6,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,1.0,0.0,Prot. 1986/87:75 19 februari 1987
i-6psrmyyYqcHd9NANDnNBBD,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,1.0,0.0,Om den regionala obalansen
i-FdhjrF3HwKdBhXD6F2Bh6W,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,Internationell forskning har med allt större skärpa visat på de allvarliga skadeverkningar som kan uppstå vid cannabismissbruk.
i-WnnHtqrx7qg8S5gNZRS8WH,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,I Sverige har vi också på alla sätt försökt klargöra att cannabis är narkotika och att allt missbruk med kraft måste motarbetas.
i-JFQHJ6QkTeWXwLopwgMXoV,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,Det som inträffat i Enschede berör naturligtvis direkt främst Nederländerna och de länder som gränsar till Nederländerna. Det kan emellertid också få betydelse för utvecklingen i vårt land. Enligt vad jag inhämtat har den västtyska regeringen uppmärksammat FN:s narkotikakontrollstyrelse på det inträffade och uttryckt sin stora oro över de konsekvenser detta kan få. Frågan är därmed anhängiggjord i kontrollstyrelsen. Det ankommer på styrelsen att avgöra vilka åtgärder som bör vidtas enligt konventionen. Sverige kommer även i fortsättningen att reagera mot alla tendenser som kan leda till en accepterande inställning till cannabis.
i-TbqgBvfWxd3P1xxGXdUXT1,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,Under detta anförande övertog andre vice talmannen ledningen av kammarens förhandlingar.
i-N6bSHhjBz15fzUgGqSDssA,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,Anf. 50 KERSTIN ANÉR (fp):
i-3wuFEcyr7Z6WU2pT8hN4A7,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,"Herr talman! Jag tackar socialministern för det här svaret, som är så tillfredsställande som det är möjligt. Jag hoppas att socialministern och utrikesministern så småningom får ett svar från Holland."
i-WxsugHSq7MEyMERZvpmjvJ,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,"Jag har velat fästa uppmärksamheten på den aktuella händelsen i en holländsk kommun därför att den angår oss. Världens länder är inte så rigoröst åtskilda. Missbruk sprider sig snabbt från land till land. Men framför allt visar det holländska exemplet var vi själva hamnar om vi inte med lagar, lagskipning och opinionsbildning fortsätter att beslutsamt ta itu med narkotikaberoendet."
i-8Vi4WUt7EEKHJrxveDTGNk,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,I Sverige har vi under flera år arbetat på att minska missbruket. Vi har inskränkt åtalseftergifterna. Vi har nu hårdare kontroll på anstalterna. Enligt en ny proposition skall det bli vanligt med åtal vid narkotikainnehav på fängelser. En lag utarbetas för att man skall kunna komma åt storhajarna OSV.
i-YQTgzPfSw7zhZqUM1QKHyz,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,"Om ett land sviker dels genom att stå för en annan syn på narkotikan, dels genom att tillåta öppen försäljning, är det nästan omöjligt för oss att stå fast vid den linje som vi följt officiellt. All narkotika är och skall vara förbjuden. I folkpartiets nya narkotikaprogram säger vi: ”En missbrukare kan åtalas om han eller hon har en dagsranson på sig men inte när den är förbrukad. Samhällets möjligheter att ingripa mot såväl missbruk som langning och innehav begränsas till följd av detta. Därför bör det övervägas om inte också missbruket skall kriminaliseras t. ex. om det vid tillfället för gripandet är uppenbart att personen är drogad av narkotika.” Också jag tycker att det är ett riktigt resonemang. Men det anser inte alla, och framför allt inte i Holland."
i-9MZVkKq64qpow2PCHqvh8j,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,Jag är övertygad om att statsrådet håller med om att det inte finns några ofarliga narkotika.
i-WmCBcHJzyasbeuh8Nb8yL6,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,0.0,0.0,"Tillåt mig, herr talman, att citera ur ett brev som jag fått från en 16-årig"
i-LQRj8pCh9hTtQzNwTevdWm,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,1.0,0.0,Nr 32
i-KRLgqXi9PTgQKakF78DYsG,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,1.0,0.0,Tisdagen den 23 november 1982
i-BTQgUbMGEuTKKMdpz4PABR,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,1.0,0.0,Om haschförsäljningen i Holland
i-NfZ5B7zVF9rac2eozpKXRZ,riksdagen-records\data\198283\prot-198283--032.xml,https://betalab.kb.se/prot-198283--32/prot_198283__32-030.jp2/_view ,31,1.0,0.0,119
i-9Xr3WrcY1vBsX6AEpFHzoT,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,1.0,0.0,Nr 79
i-Xafoi6mw494dukgUtfEKPH,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,1.0,0.0,Torsdagen den 10 februari 1983
i-9FNBjQkEZZT4T4iXuLqDEZ,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,1.0,0.0,Om importen av textilprodukter
i-XCoG2T3Qyg3K2fJAH3a5zF,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,1.0,0.0,78
i-K3ox5TYa9KGGp4sBxtZvMd,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,När det gäller den första av mina frågor vill jag påminna om att statsminister Palme vid Beklädnadskongressen i augusti 1981 sade att Sverige borde ta upp diskussioner med EG om begränsning av tekoimporten därifrån. Jag ställde denna fråga också därför att jag har noterat att statsministern och statsrådet Hellström senare denna månad skall besöka Bryssel. Jag undrade om det skulle bli några sådana samtal.
i-SWUMrco5eHfRBovzMbigaV,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,Jag noterar nu att statsrådet Hellström säger att regeringen inte avser att inleda förhandlingar med EG i syfte att begränsa importen av tekovaror därifrån. Det är ett viktigt besked. Jag tror att det är klokast att avstå från sådana propåer. Det är i grund och botten ett intresse för Sverige att vi har ett väl fungerande fritt varuutbyte mellan Sverige och Gemenskapen.
i-43xVUWoK7Ly51zbaGfHVLV,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,"Vi har varit ense om att det är ofrånkomligt att ha kvar de begränsningsavtal som vi har med ett antal länder, huvudsakligen i Asien, om importen av tekoprodukter därifrån, även om de i princip är oförenliga med vår grundläggande frihandelsideologi. Men jag tror att man skall vara ganska försiktig med att utvidga dem, t. ex. till att omfatta nya länder. Det vore i och för sig intressant att höra om regeringen har några planer på att sluta sådana här begränsningsavtal med andra länder. Den avgörande punkten, tror jag, är att man skall undvika alltför drastiska förändringar i dessa avtal."
i-CkZmHAP4eXepeB5CHrY7By,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,Statsrådet Hellström säger i svaret att syftet med omförhandlingarna är att ”uppnå vissa förbättringar i de nya avtalen”. Jag skulle vilja fråga: Förbättringar för vem? Vad betyder ”förbättringar” i avtalen?
i-3KB1uEhX1kTfPxJLzyHumu,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,"Det mest allvarliga i statsrådet Hellströms svar är självfallet slutet, där han antyder att regeringen, om dessa omförhandlingar inte leder till resultat, kan tänka sig att införa ett helt annat skyddssystem, nämligen s. k. globalkontingenter. Låt mig, herr talman, omedelbart säga att jag tycker att det vore en skandal om Sverige skulle ta initiativ till en så påtagligt protektionistisk åtgärd som införande av globalkontingenter. Jag kunde här räkna upp en mängd nackdelar som skulle uppstå för människorna i detta land om vi införde globalkontingenter. Låt mig bara uppehålla mig vid det grundläggande handelspolitiska argumentet."
i-WydPnHGfSgoChWcqQNPYvX,riksdagen-records\data\198283\prot-198283--079.xml,https://betalab.kb.se/prot-198283--79/prot_198283__79-026.jp2/_view ,27,0.0,0.0,"Enligt regeringen skulle alltså Sverige, som är ett av de mest exportberoende länderna i världen, kunna gå före med ett system som innebär en global importbegränsning. Vad skulle effekten för vårt land bli, herr Hellström, om detta blev en allmän vana i handelsutbytet mellan länderna i världen? Jag vill alltså mycket bestämt uttrycka förhoppningen att regeringen så snart som möjligt skall glömma denna propå om globalkontingenter."
